word,length,entropy
bravade,7,2.5216406363433186
bravissimo,10,2.9219280948873623
bravo,5,2.321928094887362
bravoråb,8,2.5
bravur,6,2.2516291673878226
bravurarie,10,2.6464393446710153
bravurnummer,12,2.8553885422075336
break,5,2.321928094887362
breakdance,10,2.9219280948873623
breakdancer,11,2.9139770731827523
breakdown,9,3.169925001442312
breche,6,2.2516291673878226
bredbaget,9,2.725480556997868
bredbladet,10,2.721928094887362
bredbånd,8,2.5
bredbåndsnet,12,2.918295834054489
bredde,6,1.9182958340544896
breddegrad,10,2.446439344671015
breddeidræt,11,2.663532754804255
breddekreds,11,2.413088436425758
brede,5,1.9219280948873623
bredformat,10,3.121928094887362
bredfuld,8,2.75
bredfyldt,9,2.94770277922009
bredlærred,10,2.446439344671015
bredning,8,2.75
bredriflet,10,2.9219280948873623
bredrygget,10,2.7219280948873625
bredrøvet,9,2.725480556997868
bredside,8,2.5
bredskuldret,12,3.0849625007211556
bredskygget,11,3.0957952550009344
bredspektret,12,2.8553885422075336
bredstribet,11,2.7321588913645707
bredstående,11,2.845350936622437
bredtfavnende,13,3.0269868333592873
bregne,6,2.2516291673878226
bregnemos,9,2.94770277922009
bregnerod,9,2.725480556997868
breitschwanz,12,3.584962500721156
bremsebakke,11,2.663532754804255
bremseklods,11,3.0957952550009344
bremselarve,11,2.845350936622437
bremselængde,12,3.188721875540867
bremseraket,11,2.845350936622437
bremsesikker,12,2.688721875540867
bremsespor,10,2.721928094887362
bremsesvigt,11,3.0957952550009344
bremsetromle,12,2.8553885422075336
bremsevæske,11,2.845350936622437
bremsning,9,2.94770277922009
bresaola,8,2.75
Bretagne,8,2.75
bretagner,9,2.725480556997868
bretoner,8,2.5
brev,4,2.0
brevbombe,9,2.4193819456463714
brevdue,7,2.5216406363433186
brevhemmelighed,15,3.1068905956085184
brevhoved,9,2.725480556997868
breviar,7,2.5216406363433186
brevkasse,9,2.725480556997868
brevkasseredaktør,17,3.1751231351134614
brevkort,8,2.75
brevkursus,10,2.7219280948873625
brevordner,10,2.6464393446710153
brevpapir,9,2.725480556997868
brevpresser,11,2.413088436425758
brevsamling,11,3.459431618637298
brevskole,9,2.94770277922009
brevskriver,11,2.663532754804255
brevskrivning,13,3.085055102756477
brevsprække,11,2.9139770731827523
brevveksle,10,2.6464393446710153
brevveksling,12,3.2516291673878226
brevvægt,8,2.75
brevåbner,9,2.5032583347756456
bridge,6,2.584962500721156
brie,4,2.0
briefe,6,2.251629167387823
briefing,8,2.75
brig,4,2.0
brigade,7,2.8073549220576046
brigadegeneral,14,3.039148671903071
brigader,8,2.75
brigantine,10,2.9219280948873623
briggsk,7,2.5216406363433186
brik,4,2.0
briket,6,2.584962500721156
briks,5,2.321928094887362
brillans,8,2.75
brillantine,11,2.9139770731827523
brille,6,2.251629167387823
brilleabe,9,2.5032583347756456
brilleetui,10,2.721928094887362
brilleglas,10,2.8464393446710154
briller,7,2.2359263506290326
brillere,8,2.25
brilleslange,12,3.0220552088742
brillestel,10,2.6464393446710153
brink,5,2.321928094887362
brint,5,2.321928094887362
brintbombe,10,2.8464393446710154
brinte,6,2.584962500721156
brintion,8,2.5
brintjon,8,2.75
brintoverilte,13,3.085055102756477
brioche,7,2.8073549220576046
brisant,7,2.8073549220576046
brise,5,2.321928094887362
brisling,8,2.75
brissel,7,2.5216406363433186
brist,5,2.321928094887362
briste,6,2.584962500721156
bristefærdig,12,3.2516291673878226
bristepunkt,11,3.277613436819116
bristning,9,2.725480556997868
brite,5,2.321928094887362
britisk,7,2.5216406363433186
bro,3,1.584962500721156
broadcaste,10,3.121928094887362
brobisse,8,2.5
brobue,6,2.2516291673878226
brobygger,9,2.5032583347756456
broccoli,8,2.5
broche,6,2.584962500721156
brochure,8,2.75
brodden,7,2.5216406363433186
broder,6,2.2516291673878226
broderdatter,12,2.688721875540867
brodere,7,2.2359263506290326
broderesaks,11,2.9139770731827523
broderfolk,10,2.9219280948873623
broderi,7,2.5216406363433186
brodering,9,2.94770277922009
broderland,10,2.9219280948873623
broderlig,9,2.94770277922009
brodernation,12,3.084962500721156
broderorganisation,18,3.3082708345352603
broderpar,9,2.6416041678685933
broderpart,10,2.8464393446710154
broderparti,11,3.0271691184406193
brodersaks,10,2.9219280948873623
broderskab,10,2.9219280948873623
brodersøn,9,2.94770277922009
brodfrø,7,2.5216406363433186
brodsø,6,2.584962500721156
brodsøm,7,2.8073549220576046
brodæk,6,2.584962500721156
brofag,6,2.584962500721156
brofoged,8,2.75
broget,6,2.584962500721156
broholmer,9,2.725480556997868
brohoved,8,2.75
brokade,7,2.8073549220576046
brokbind,8,2.75
brokfugl,8,3.0
brokkasse,9,2.725480556997868
brokkehoved,11,2.9139770731827523
broklap,7,2.8073549220576046
brolægge,8,2.75
brolægger,9,2.725480556997868
brolæggerjomfru,15,3.3232314287976203
brolægning,10,2.9219280948873623
brom,4,2.0
bromatolog,10,2.8464393446710154
bromatologi,11,3.0271691184406193
bromatologisk,13,3.334679141051595
bromid,6,2.584962500721156
bromkalium,10,3.121928094887362
bromsølv,8,3.0
bronkial,8,3.0
bronkie,7,2.8073549220576046
bronkit,7,2.8073549220576046
bronkitis,9,2.94770277922009
bronkoskop,10,2.6464393446710153
bronkoskopere,13,2.8731406795131336
bronkoskopi,11,2.845350936622437
bronze,6,2.584962500721156
bronzealder,11,3.0957952550009344
bronzefarvet,12,3.2516291673878226
bronzemedalje,13,3.334679141051595
bronzere,8,2.5
bronzering,10,2.9219280948873623
bronzestøber,12,3.084962500721156
bropenge,8,2.75
bropille,8,2.75
bror,4,1.5
brordatter,10,2.6464393446710157
brormand,8,2.75
brorsøn,7,2.5216406363433186
brosme,6,2.584962500721156
brosten,7,2.8073549220576046
brostensbelagt,14,3.2359263506290334
brovagt,7,2.8073549220576046
brovte,6,2.584962500721156
brovægt,7,2.8073549220576046
brownie,7,2.8073549220576046
browse,6,2.584962500721156
browser,7,2.5216406363433186
brudbjerg,9,2.725480556997868
brudebuket,10,2.721928094887362
brudekjole,10,3.121928094887362
brudelys,8,3.0
bruden,6,2.584962500721156
brudepar,8,2.75
brudepige,9,2.94770277922009
brudesuite,10,2.9219280948873623
brudflade,9,2.94770277922009
brudflise,9,3.169925001442312
brudfri,7,2.5216406363433186
brudgom,7,2.8073549220576046
brudlinje,9,3.169925001442312
brudsikker,10,2.9219280948873623
brudstykke,10,3.1219280948873624
brudstykkevis,13,3.3927474104487847
brudstyrke,10,3.121928094887362
brudt,5,2.321928094887362
brudurt,7,2.2359263506290326
brugbar,7,2.2359263506290326
brugde,6,2.584962500721156
bruge,5,2.321928094887362
brugelig,8,2.75
bruger,6,2.2516291673878226
brugerbetaling,14,3.2359263506290334
brugerbetalt,12,2.918295834054489
brugerdreven,12,2.792481250360578
brugerdrevet,12,2.792481250360578
brugerfinansiere,16,3.1556390622295662
brugerfinansiering,18,3.1552215288595122
brugerflade,11,3.0957952550009344
brugergrænseflade,17,3.4104172527605203
brugernavn,10,2.9219280948873623
brugerniveau,12,3.0849625007211556
brugerundersøgelse,18,3.1279868068776753
brugervejledning,16,3.327819531114783
brugervenlig,12,3.0849625007211556
brugs,5,2.321928094887362
brugsanvisning,14,3.039148671903071
brugsforening,13,3.238901256602631
brugsgenstand,13,3.238901256602631
brugsklar,9,2.94770277922009
brugskunst,10,2.9219280948873623
brugskunstner,13,3.085055102756477
brugsmusik,10,2.9219280948873623
brugsret,8,2.75
brugsrigtig,11,2.663532754804255
brugsting,9,2.94770277922009
brugstyveri,11,3.2776134368191165
brugsuddeler,12,2.9182958340544896
brugsvand,9,3.169925001442312
brugsvejledning,15,3.5068905956085183
brugsværdi,10,3.121928094887362
brugtbil,8,2.75
brugtpris,9,2.94770277922009
brugtvogn,9,2.94770277922009
brum,4,2.0
brumbasse,9,2.725480556997868
brumme,6,2.251629167387823
brummekor,9,2.725480556997868
brummen,7,2.5216406363433186
brummer,7,2.2359263506290326
brun,4,2.0
brunalge,8,3.0
brunbejdset,11,3.0957952550009344
brunch,6,2.584962500721156
brune,5,2.321928094887362
Brunei,6,2.584962500721156
bruneier,8,2.5
bruneisk,8,3.0
brunelle,8,2.5
brunere,7,2.2359263506290326
brunering,9,2.725480556997868
brunette,8,2.5
bruning,7,2.5216406363433186
brunjernsten,12,2.8553885422075336
brunjord,8,2.75
brunkage,8,3.0
brunkul,7,2.5216406363433186
brunkål,7,2.8073549220576046
brunlig,7,2.8073549220576046
brunmasket,10,3.321928094887362
brunrod,7,2.5216406363433186
brunst,6,2.584962500721156
brunsten,8,2.75
brunstig,8,3.0
brunsttid,9,2.94770277922009
brunsviger,10,3.121928094887362
brus,4,2.0
bruschetta,10,3.1219280948873624
bruse,5,2.321928094887362
brusebad,8,2.75
brusekabine,11,3.0957952550009344
bruseniche,10,3.121928094887362
bruser,6,2.2516291673878226
brusetablet,11,2.9139770731827523
brushane,8,3.0
brushoved,9,3.169925001442312
brushupkursus,13,2.5654483718208256
brushøne,8,3.0
brusk,5,2.321928094887362
bruskbarok,10,2.721928094887362
bruskbold,9,2.94770277922009
brusket,7,2.8073549220576046
bruskfisk,9,2.725480556997868
bruskhat,8,3.0
bruskvæv,8,2.75
brusning,8,2.75
brusten,7,2.8073549220576046
brutal,6,2.584962500721156
brutalisere,11,3.0957952550009344
brutalisering,13,3.3927474104487847
brutalisme,10,3.321928094887362
brutalistisk,12,3.084962500721156
brutalitet,10,2.8464393446710154
brutto,6,2.251629167387823
bruttoavance,12,3.2516291673878226
bruttofaktorindkomst,20,3.4841837197791885
bruttoindkomst,14,3.3248629576173574
bruttoindtægt,13,3.085055102756477
bruttonationalprodukt,21,3.4039894464852614
bruttoregisterton,17,3.1018812234760182
bruttoskat,10,2.8464393446710154
bruttotonnage,13,3.0269868333592873
bruttotrækkort,14,2.610577243331642
bruttotrækprocent,17,3.2195282822995477
bruttovægt,10,2.8464393446710154
Bruxelles,9,2.725480556997868
bruyere,7,2.2359263506290326
bryde,5,2.321928094887362
brydekamp,9,3.169925001442312
bryder,6,2.2516291673878226
bryderi,7,2.5216406363433186
brydes,6,2.584962500721156
brydetag,8,3.0
brydning,8,2.75
brydsom,7,2.8073549220576046
bryg,4,2.0
bryggekar,9,2.725480556997868
bryggekedel,11,2.8453509366224368
brygger,7,2.2359263506290326
bryggerhest,11,2.9139770731827523
bryggeri,8,2.5
bryggeriarbejder,16,2.952819531114783
bryggerkar,10,2.6464393446710153
bryggerkedel,12,2.8553885422075336
bryggers,8,2.5
bryghus,7,2.8073549220576046
brygmester,10,2.9219280948873623
brygning,8,2.5
brygvand,8,3.0
bryllup,7,2.5216406363433186
bryllupsdag,11,3.277613436819116
bryllupsgave,12,3.418295834054489
bryllupsmarch,13,3.3927474104487847
bryllupsrejse,13,3.085055102756477
bryn,4,2.0
brynje,6,2.584962500721156
brynjeklædt,11,3.459431618637298
bryologi,8,2.75
bryologisk,10,3.121928094887362
bryozo,6,2.251629167387823
bryozokalk,10,2.9219280948873623
brysk,5,2.321928094887362
Bryssel,7,2.5216406363433186
brystbarn,9,2.725480556997868
brystben,8,2.75
brystbillede,12,3.084962500721156
bryste,6,2.584962500721156
brystfilet,10,3.121928094887362
brystfinne,10,3.1219280948873624
brystflæsk,10,3.121928094887362
brystholder,11,3.2776134368191165
brysthule,9,3.169925001442312
brystkasse,10,2.8464393446710154
brystkræft,10,2.9219280948873623
brystlomme,10,3.1219280948873624
brystning,9,2.94770277922009
brystprotese,12,2.918295834054489
brystscreening,14,3.2359263506290334
brystspænding,13,3.3927474104487847
brystsvømmer,12,3.084962500721156
brystsvømning,13,3.3927474104487847
brystvorte,10,2.9219280948873623
brystværn,9,2.94770277922009
bræ,3,1.584962500721156
bræddegulv,10,3.121928094887362
brædder,7,2.2359263506290326
bræddeskur,10,2.9219280948873623
bræddestabel,12,3.0849625007211556
bræddevæg,9,2.725480556997868
bræge,5,2.321928094887362
brækage,7,2.8073549220576046
brækjern,8,2.75
brække,6,2.251629167387823
brækmiddel,10,3.1219280948873624
brækning,8,2.75
bræknød,7,2.8073549220576046
brændbar,8,2.5
brændeglas,10,3.321928094887362
brændehugger,12,3.084962500721156
brændeknude,11,2.9139770731827523
brændemærkning,14,3.182005814760214
brændenælde,11,2.7321588913645702
brændeovn,9,2.94770277922009
brænder,7,2.5216406363433186
brænderi,8,2.75
brændesav,9,3.169925001442312
brændeskur,10,3.121928094887362
brændestabel,12,3.2516291673878226
brændevin,9,2.94770277922009
brændevinsbrænder,17,3.057476076289932
brændglas,9,3.169925001442312
brænding,8,2.75
brændkammer,11,3.0957952550009344
brændoffer,10,2.9219280948873623
brændpunkt,10,3.121928094887362
brændsel,8,3.0
brændselsbesparende,19,3.1555650133297197
brændselscelle,14,2.9852281360342516
brændselsolie,13,3.238901256602631
brændstof,9,3.169925001442312
brændstofcelle,14,3.521640636343319
brændstoftank,13,3.3927474104487847
brændvidde,10,2.846439344671015
brændværdi,10,2.721928094887362
brætsejlads,11,3.277613436819116
brætsejler,10,2.9219280948873623
brætspil,8,3.0
brætte,6,2.251629167387823
brødbakke,9,2.725480556997868
brødbille,9,2.725480556997868
brøde,5,2.321928094887362
brødebetynget,13,3.0269868333592873
brødefuld,9,2.94770277922009
brødes,6,2.584962500721156
brødflov,8,3.0
brødfrugt,9,2.94770277922009
brødføde,8,2.5
brødkniv,8,3.0
brødkorn,8,2.75
brødkurv,8,2.75
brødløs,7,2.5216406363433186
brødmaskine,11,3.459431618637298
brødnid,7,2.5216406363433186
brødre,6,2.2516291673878226
brødrefolk,10,3.121928094887362
brødrelande,11,2.9139770731827523
brødremenighed,14,3.182005814760214
brødrepar,9,2.6416041678685933
brødrister,10,2.8464393446710154
brødskive,9,3.169925001442312
brødskorpe,10,3.121928094887362
brødskrift,10,3.121928094887362
brødskærer,10,2.8464393446710154
brødtekst,9,2.94770277922009
brøk,4,2.0
brøkdel,7,2.8073549220576046
brøkregning,11,2.9139770731827523
brøl,4,2.0
brøle,5,2.321928094887362
brøleabe,8,2.5
brøler,6,2.2516291673878226
brønd,5,2.321928094887362
brøndborer,10,2.6464393446710153
brøndboring,11,2.9139770731827523
Brøndby,7,2.8073549220576046
Brøndbyvester,13,3.3927474104487847
Brøndbyøster,12,3.2516291673878226
Brønderslev,11,3.0957952550009344
brønderslevbo,13,3.238901256602631
brøndgraver,11,3.0271691184406193
brøndkarse,10,3.121928094887362
brøndsel,8,3.0
Brønshøj,8,2.75
brøsig,6,2.584962500721156
brøst,5,2.321928094887362
brøstfældig,11,3.459431618637298
brøstholden,11,3.459431618637298
bråvallaslag,12,2.792481250360578
BS,2,1.0
bs,2,1.0
buckram,7,2.8073549220576046
budbringer,10,2.9219280948873623
budcentral,10,3.321928094887362
budcykel,8,3.0
buddha,6,2.2516291673878226
buddhisme,9,2.94770277922009
buddhist,8,2.75
buddhistisk,11,2.9139770731827523
buddhisttempel,14,3.3787834934861767
buddike,7,2.5216406363433186
budding,7,2.5216406363433186
buddingpulver,13,3.3927474104487847
budget,6,2.584962500721156
budgetkonto,11,3.0957952550009344
budgetlægning,13,3.180832987205441
budgettere,10,2.6464393446710153
budgettering,12,3.084962500721156
budgivning,10,2.721928094887362
budskab,7,2.5216406363433186
budstikke,9,2.9477027792200903
budt,4,2.0
bueformet,9,2.94770277922009
buegang,7,2.5216406363433186
buelampe,8,2.75
bueskydning,11,3.277613436819116
bueskytte,9,2.725480556997868
buestreng,9,2.94770277922009
buestrøg,8,3.0
buet,4,2.0
bufferzone,10,2.9219280948873623
buffet,6,2.2516291673878226
buffist,7,2.5216406363433186
buffoopera,10,2.9219280948873623
bugfinne,8,2.75
buggjord,8,2.75
buggy,5,1.9219280948873623
bughinde,8,3.0
bughule,7,2.5216406363433186
bugmuskel,9,2.94770277922009
bugne,5,2.321928094887362
bugserbåd,9,2.94770277922009
bugsere,7,2.5216406363433186
bugsering,9,2.94770277922009
bugspyt,7,2.8073549220576046
bugspytkirtel,13,3.546593564294939
bugt,4,2.0
bugtaler,8,3.0
bugte,5,2.321928094887362
bugtet,6,2.251629167387823
bugthøvl,8,3.0
bugtning,8,2.5
bugvæg,6,2.2516291673878226
buh,3,1.584962500721156
buhe,4,2.0
buhko,5,2.321928094887362
builtuptag,10,2.9219280948873623
buket,5,2.321928094887362
buketrose,9,2.94770277922009
bukkar,6,2.2516291673878226
bukke,5,1.9219280948873623
bukkeblad,9,2.725480556997868
bukkel,6,2.2516291673878226
bukketorn,9,2.94770277922009
bukle,5,2.321928094887362
buklet,6,2.584962500721156
bukning,7,2.5216406363433186
buks,4,2.0
buksbom,7,2.5216406363433186
buksebag,8,2.75
bukseben,8,2.5
buksedragt,10,3.321928094887362
bukselomme,10,2.9219280948873623
bukseløs,8,2.75
buksenederdel,13,2.9312089489103235
bukser,6,2.584962500721156
buksestrømper,13,3.238901256602631
buksetrold,10,3.321928094887362
buksevand,9,3.169925001442312
bul,3,1.584962500721156
bulbider,8,2.75
Bulbjerg,8,3.0
bulder,6,2.584962500721156
bulderbasse,11,2.9139770731827523
bulderkoge,10,3.121928094887362
buldermørk,10,3.121928094887362
buldermørke,11,3.0957952550009344
buldog,6,2.584962500721156
buldre,6,2.584962500721156
bulet,5,2.321928094887362
bulgarer,8,2.75
Bulgarien,9,3.169925001442312
bulgarsk,8,3.0
bulgur,6,2.2516291673878226
bulimi,6,2.251629167387823
bulimiker,9,2.94770277922009
bulimisk,8,2.75
bulkcarrier,11,3.027169118440619
bulkladning,11,3.0957952550009344
bulldog,7,2.5216406363433186
bulldoze,8,2.75
bulldozer,9,2.94770277922009
bulle,5,1.9219280948873623
bullen,6,2.2516291673878226
bullenskab,10,2.9219280948873623
bullet,6,2.2516291673878226
bulletin,8,2.75
bulmeurt,8,2.75
bulne,5,2.321928094887362
bulter,6,2.584962500721156
bum,3,1.584962500721156
bumle,5,2.321928094887362
bumletog,8,3.0
bummelum,8,2.1556390622295662
bumpe,5,2.321928094887362
bumse,5,2.321928094887362
bumset,6,2.584962500721156
bund,4,2.0
bundbræt,8,2.75
bunddyr,7,2.5216406363433186
bunddække,9,2.725480556997868
bunddækkende,12,2.688721875540867
bunde,5,2.321928094887362
bunden,6,2.2516291673878226
bundet,6,2.584962500721156
bundethed,9,2.725480556997868
bundfald,8,2.75
bundfarve,9,3.169925001442312
bundfradrag,11,2.9139770731827523
bundfrossen,11,3.0957952550009344
bundfryse,9,3.169925001442312
bundfælde,9,2.94770277922009
bundfældelse,12,3.084962500721156
bundfældning,12,3.0220552088742
bundgarn,8,2.75
bundgear,8,3.0
bundgrænse,10,3.121928094887362
bundhold,8,2.75
bundlinje,9,2.94770277922009
bundløs,7,2.8073549220576046
bundniveau,10,2.9219280948873623
bundopgør,9,3.169925001442312
bundplacering,13,3.5465935642949384
bundpris,8,3.0
bundprop,8,2.75
bundrekord,10,2.921928094887362
bundrådden,10,2.6464393446710157
bundskat,8,3.0
bundskjuler,11,3.2776134368191165
bundskrab,9,2.94770277922009
bundskraber,11,3.0957952550009344
bundskrue,9,2.94770277922009
bundsnøre,9,2.94770277922009
bundt,5,2.321928094887362
bundte,6,2.584962500721156
bundtning,9,2.6416041678685933
bundtvis,8,3.0
bundvand,8,2.5
bungalow,8,3.0
bungeejumping,13,3.0850551027564768
buning,6,2.2516291673878226
bunkebryllup,12,3.084962500721156
bunkers,7,2.8073549220576046
bunkevis,8,3.0
bunkre,6,2.584962500721156
bunkring,8,2.75
bunsenbrænder,13,2.873140679513133
buntmager,9,3.169925001442312
buntmageri,10,3.321928094887362
bur,3,1.584962500721156
burde,5,2.321928094887362
bure,4,2.0
bureau,6,2.2516291673878226
bureaukrat,10,2.721928094887362
bureaukrati,11,2.9139770731827523
bureaukratisere,15,3.006238928653389
bureaukratisering,17,3.3371753411230776
bureaukratisk,13,3.0850551027564768
bureaukratisme,14,3.2359263506290334
burette,7,2.2359263506290326
burger,6,2.2516291673878226
burgerbar,9,2.4193819456463714
Burgund,7,2.5216406363433186
burgunder,9,2.725480556997868
